genres,name,rating,ratingCount,imdb_link,评价人数_更新,评分_更新,index,电影名,评分,评价人数,链接,时间,演员
Short Drama Mystery,Writer's Block  ,5.5,173,http://www.imdb.com/title/tt2760792,31,5.7,53841,写作障碍,(评价人数不足),,https://movie.douban.com/subject/25828496/,布莱恩·科兰斯顿,"['美国', 'Brandon Polanco', '14分钟', '写作障碍', '剧情']"
Short,Gamera: 50th Anniversary  ,6.9,11,http://www.imdb.com/title/tt5175384,43,7.9,54265,加美拉(短片),(评价人数不足),,https://movie.douban.com/subject/26659612/,2015-10-08(日本),"['宫藤官九郎', '高橋琉晟', '日本', '石井克人', '4分钟']"
Short,Gucia  ,6.6,11,http://www.imdb.com/title/tt0089236,26,8.1,54889,古茜娅,(评价人数不足),,https://movie.douban.com/subject/5048766/,Waldek Kalisz,"['Agatka Pokorowska', '波兰', '多罗塔·肯杰尔扎沃斯卡', '16 分钟'"
Short Drama,Apocrypha  ,6.6,238,http://www.imdb.com/title/tt1790638,29,7.5,55878,外传,(评价人数不足),,https://movie.douban.com/subject/5988686/,卡拉·古奇诺,"['高兰·维斯耶克', 'Nicholas Purcell', 'Quentin Mare', '美"
Animation Short Comedy,Une tête disparaît  ,6.2,435,http://www.imdb.com/title/tt5510182,43,7.6,56335,头消失了,(评价人数不足),,https://movie.douban.com/subject/26821407/,法国,"['加拿大', 'monsieurcok.com/theheadvanishes/about.htm"
Drama History,Onna joushu Naotora             ,8.2,6,http://www.imdb.com/title/tt4969478,482,7.4,56438,女城主直虎,(尚未上映),,https://movie.douban.com/subject/26598636/,2017-01-08(日本),"['柴咲コウ', '日本', 'www.nhk.or.jp/naotora/', '渡辺一貴', '"
Documentary Short,Bibiheybatda neft fontani yangini  ,6.3,84,http://www.imdb.com/title/tt1440131,34,7.9,57369,巴克的油田近距离摄影,(评价人数不足),,https://movie.douban.com/subject/3862203/,法国,"['Alexandre Michon', '1分钟', '巴克的油田 近距离摄影', '纪录片', "
Short,Erotyk  ,6.3,86,http://www.imdb.com/title/tt0174626,34,7.3,58319,情色,(评价人数不足),,https://movie.douban.com/subject/3891480/,Elzbieta Czyzewska,"['Gustaw Holoubek', '波兰', '杰兹·斯科利莫夫斯基', '3 分钟', '情"
Short Fantasy Sci-Fi,Genghis Khan Conquers the Moon  ,7.2,19,http://www.imdb.com/title/tt4552536,53,5.8,58448,成吉思汗征服月球,(评价人数不足),,https://movie.douban.com/subject/26836902/,2015-09-08(美国),"['2016-07-22(FIRST青年电影展)', '台湾', '楊斯茜', '17分钟', '成"
Action History,Dang kou feng yun  ,6.6,63,http://www.imdb.com/title/tt6083388,4755,6.3,58826,战神戚继光,(评价人数不足),,https://movie.douban.com/subject/26385746/,2016-10,"['赵文卓', '万茜', '洪金宝', '王斑', '吴樾']"
Short,Hands  ,6.9,52,http://www.imdb.com/title/tt0174762,28,7.3,58861,手：温柔之性的生活与爱情,(评价人数不足),,https://movie.douban.com/subject/2973156/,德国,"['Stella Simon', 'Miklos Bandy', '13分钟', '手：温柔之性的生"
Short Comedy,Drawcard  ,7.1,39,http://www.imdb.com/title/tt5526688,55,6.5,58954,招疯引蝶,(评价人数不足),,https://movie.douban.com/subject/26834212/,2010-02(澳大利亚),"['Adam Dunn', 'Anthony Gee', 'Isaro Kayitesi', 'Al"
Short Crime Drama,Duel au pistolet  ,6.0,142,http://www.imdb.com/title/tt0350855,37,7.5,58996,持枪决斗,(评价人数不足),,https://movie.douban.com/subject/2150718/,法国,"['路易斯·卢米埃尔', '1分钟', '持枪决斗', '犯罪', '纪录片']"
Short Comedy Drama,Killer  ,7.2,174,http://www.imdb.com/title/tt5262444,48,7.1,60147,杀手春梦,(评价人数不足),,https://movie.douban.com/subject/26873196/,Hale Lytle,"['迈克尔·巴尔别里', '美国', 'Matt Kazman', '20min', '杀手春梦']"
Short Drama Mystery,The Bridge Partner  ,8.0,28,http://www.imdb.com/title/tt4009794,33,6.7,60407,桥牌搭档,(评价人数不足),,https://movie.douban.com/subject/26905811/,2015-03-07(USA),"['Beth Grant', 'Sharon Lawrence', 'Catherine Carle"
Animation Short Drama,Pear Cider and Cigarettes  ,6.8,840,http://www.imdb.com/title/tt5358978,254,6.0,60455,梨酒与香烟,(目前无 ),,https://movie.douban.com/subject/26921957/,2016-07-01(美国),"['加拿大', '英国', 'Robert Valley', '35分钟', '梨酒与香烟']"
Drama,Magdana's Donkey  ,7.8,334,http://www.imdb.com/title/tt0048324,28,7.4,62104,玛格达娜的毛驴,(评价人数不足),,https://movie.douban.com/subject/1995151/,1958-01-25 00:00:00,"['Dudukhana Tserodze', 'Mikho Borashvili', '苏联', '"
Short Music,Shia LaBeouf Live  ,8.9,681,http://www.imdb.com/title/tt4161166,43,8.6,62135,现场：希亚·拉博夫,(评价人数不足),,https://movie.douban.com/subject/26543081/,2014-10-22(美国),"['希亚·拉博夫', 'Rob Cantor', 'Gregory Nicolett', '美国',"
Short Music,"Radiohead: Present Tense, Jonny, Thom & a CR78  ",7.8,134,http://www.imdb.com/title/tt6073548,43,8.6,62326,电台司令：现在时刻,(评价人数不足),,https://movie.douban.com/subject/26884904/,2016-9-15 (USA),"['强尼·格林伍德', '汤姆·约克', '美国', '保罗·托马斯·安德森', '5分26秒']"
Documentary Short,24ème chasseurs alpins: leçon de boxe  ,5.4,124,http://www.imdb.com/title/tt1188669,37,7.0,63127,第24山地步兵：拳击课,(评价人数不足),,https://movie.douban.com/subject/3626071/,法国,"['Lumiere', '1分钟', '第24山地步兵：拳击课', '纪录片', '短片']"
Animation Short Comedy,Once Upon a Line  ,6.9,402,http://www.imdb.com/title/tt5981110,42,8.3,63518,线条人生,(评价人数不足),,https://movie.douban.com/subject/26921956/,2016-07(塞浦路斯),"['美国', 'Alicja Jasina', '8分钟', '线条人生', '喜剧']"
Biography Drama History,Lída Baarová  ,5.5,545,http://www.imdb.com/title/tt4240406,24,6.9,64441,莉达·巴霍娃,(评价人数不足),,https://movie.douban.com/subject/26727874/,2016-01-21(捷克/斯洛伐克),"['塔蒂阿娜·保霍福娃', '哥德昂·布克哈德', '卡尔·马克维斯', '西蒙娜·史达索娃', '"
Documentary Short Sport,Football  ,5.5,168,http://www.imdb.com/title/tt0350952,38,7.0,65348,足球,(评价人数不足),,https://movie.douban.com/subject/3655087/,法国,"['Alexandre Promio', '40秒', '足球', '纪录片', '短片']"
Short Drama Fantasy,The Legend of Rip Van Winkle  ,6.1,121,http://www.imdb.com/title/tt0170189,31,6.7,65821,里普的美丽传说,(评价人数不足),,https://movie.douban.com/subject/3787835/,华盛顿·欧文,"['法国', '乔治·梅里爱', '10 分钟', '里普的美丽传说', '奇幻']"
Short Documentary,Bocal aux poissons-rouges  ,5.7,190,http://www.imdb.com/title/tt0221833,38,7.5,65942,金鱼缸,(评价人数不足),,https://movie.douban.com/subject/2155454/,法国,"['路易斯·卢米埃尔', '金鱼缸', '短片', '纪录片', '无对白']"
Biography Drama,To Walk Invisible: The Bronte Sisters  ,7.5,1111,http://www.imdb.com/title/tt5594080,2157,7.8,66327,隐于书后,(目前无 ),,https://movie.douban.com/subject/26392856/,2016-12-29 00:00:00,"['詹姆斯·诺顿', '夏莉·墨菲', '乔纳森·普雷斯', '克洛伊·皮里', '乔·阿姆斯特朗'"
Short Fantasy Horror,Luna  ,7.3,88,http://www.imdb.com/title/tt3015050,35,6.0,66467,露娜,(评价人数不足),,https://movie.douban.com/subject/26439516/,美国,"['Antonio Perez', '12min', '露娜', '奇幻', '恐怖']"
Drama,Miss Lady Professor  ,4.2,21,http://www.imdb.com/title/tt2447110,47,5.3,67783,Miss.女教師,(评价人数不足),,https://movie.douban.com/subject/24882707/,星野光,"['日本', '竹内法博', '72分钟(日本)', '剧情', '情色']"
Drama Horror Mystery,Abunômaru: Ingyaku  ,6.4,36,http://www.imdb.com/title/tt0095961,35,5.8,68110,アブノーマル　陰虐,(评价人数不足),,https://movie.douban.com/subject/3189390/,1988-07,"['Masae Abe', 'Sayaka Hitomi', '伊藤清美', 'Reika Kaza"
Romance,Final scandal: okusama wa okatai no ga osuki  ,4.2,8,http://www.imdb.com/title/tt0286624,28,7.4,68440,丑闻夫人,(评价人数不足),,https://movie.douban.com/subject/3200062/,1983-12-23 00:00:00,"['五月みどり 岡本かおり 朝吹ケイト 天田俊明 鹿内孝 青空はるお', '日本', '小沼勝', "
,Tokyo Decameron  ,4.3,28,http://www.imdb.com/title/tt0235837,30,5.6,68483,东京情欲故事,(评价人数不足),,https://movie.douban.com/subject/5146247/,1996-07-21 00:00:00,"['白石ひとみ', '水谷ケイ', '神乃毬絵', '大竹一重', '可愛ゆう']"
Fantasy,Tokyo eros senya ichiya  ,7.2,6,http://www.imdb.com/title/tt0288261,46,5.8,68484,东京情色一千零一夜,(评价人数不足),,https://movie.douban.com/subject/3203474/,1979-10-27 00:00:00,"['志麻いづみ', '渡辺とく子', '芽樹あやこ  橘雪子 安達晴康 中原潤 丹古母鬼馬二 エビー"
Drama,A Concepção  ,5.5,272,http://www.imdb.com/title/tt0492950,32,5.0,68834,人生概念,(评价人数不足),,https://movie.douban.com/subject/3067713/,2006-05-12 00:00:00,"['Juliano Cazarré', 'Milhem Cortaz', 'Murilo Gross"
Comedy Drama,Untama giru  ,7.5,35,http://www.imdb.com/title/tt0124189,26,7.2,69446,冲绳草莽英雄,(评价人数不足),,https://movie.douban.com/subject/2996074/,1989-09-27 00:00:00,"['小林薰', '户川纯', '约翰·塞尔斯', '日本', '高岭刚 ']"
Crime Drama,Bakuto gaijin butai  ,7.5,660,http://www.imdb.com/title/tt0066806,28,7.4,69846,博徒外人部隊,(评价人数不足),,https://movie.douban.com/subject/2264213/,鶴田浩二,"['小池朝雄', '室田日出男', '日本', '深作欣二', '93 分钟']"
Drama,Anchiporuno  ,6.8,202,http://www.imdb.com/title/tt5973032,2812,6.6,69958,反情色,(评价人数不足),,https://movie.douban.com/subject/26856907/,2016-09-07(巴黎诡奇电影节),"['2017-01-28(日本)', '富手麻妙', '筒井真理子', '不二子', '小谷早弥花'"
Action Drama,Kunoichi ninpô-chô  ,6.4,28,http://www.imdb.com/title/tt0183374,41,6.1,71184,女忍者忍法帖,(评价人数不足),,https://movie.douban.com/subject/3191123/,白岛靖代,"['叶山玲子', '伊藤敏八', '水野美纪', '日本', '津岛胜']"
Adult,Petites filles au bordel  ,6.7,50,http://www.imdb.com/title/tt0197743,45,6.1,71318,妓院梦幻女孩,(评价人数不足),,https://movie.douban.com/subject/25933540/,茱莉亚·佩兰,"['Sophie Duflot', '凯西·斯图尔特', 'Claude Frank', 'Hube"
Drama,Les ogres  ,7.2,354,http://www.imdb.com/title/tt4466872,48,7.8,71329,妖魔鬼怪,(评价人数不足),,https://movie.douban.com/subject/26331202/,2015-10-06(圣让-德吕兹影展),"['2016-03-16(法国)', '劳拉·杜纳丝', '阿黛拉·哈内尔', '马克·巴贝', '"
Comedy Drama,Preggoland  ,5.5,561,http://www.imdb.com/title/tt2559458,43,7.0,71423,孕妇风波,(评价人数不足),,https://movie.douban.com/subject/25852142/,2015-04(北京国际电影节),"['Sonja Bennett', 'Canada', 'Jacob Tierney', '孕妇风波"
Comedy Drama Family,Family Tour  ,5.9,104,http://www.imdb.com/title/tt2343278,23,6.5,71595,家庭旅行,(评价人数不足),,https://movie.douban.com/subject/25717206/,西班牙,"['Liliana Torres', '99分钟', '家庭旅行', '喜剧', 'Liliana "
Comedy,...And Give Us Our Daily Sex  ,4.2,149,http://www.imdb.com/title/tt0079515,38,5.8,71900,少年潜望镜,(评价人数不足),,https://movie.douban.com/subject/4131472/,Laura Gemser,"['西班牙', '意大利', 'José Ramón Larraz', 'UK: 84 分钟', '"
Crime Drama,Call of the Blonde Goddess  ,4.5,361,http://www.imdb.com/title/tt0076645,28,4.1,72019,巫毒激情,(评价人数不足),,https://movie.douban.com/subject/2141950/,1977-12-09 00:00:00,"['Muriel Montossé', 'Ada Tauler', '杰克·泰勒', 'Karine"
Drama Family Fantasy,Prancer  ,6.3,3460,http://www.imdb.com/title/tt0098115,25,8.5,72198,幻海童真,(评价人数不足),,https://movie.douban.com/subject/2139174/,1989-11-17 00:00:00,"['美国', '加拿大', 'John D. Hancock', '103 分钟', '幻海童真']"
Animation Short Comedy,Building a Building  ,7.3,462,http://www.imdb.com/title/tt0023854,29,7.7,72244,建房子,(评价人数不足),,https://movie.douban.com/subject/3096198/,比利·布莱彻,"['华特·迪斯尼', 'Marcellite Garner', '美国', 'David Hand'"
Drama Thriller,Ijô seiai kiroku: Harenchi  ,6.5,35,http://www.imdb.com/title/tt0064472,50,5.0,72259,异常性爱记录：无耻,(评价人数不足),,https://movie.douban.com/subject/2053743/,1969-02-21 00:00:00,"['若杉英二', '橘ますみ', 'カルーセル麻紀', '日本', '石井辉男']"
Biography Drama,Episode #2.1             ,8.1,36,http://www.imdb.com/title/tt6030338,2415,9.4,72383,德雷尔一家第二季,(尚未上映),,https://movie.douban.com/subject/26800981/,Keeley Hawes,"['英国', '德雷尔一家', '46m', '德雷尔一家', '剧情']"
Drama,Full Body Massage  ,5.6,1117,http://www.imdb.com/title/tt0113131,35,5.8,72396,心灵的按摩,(评价人数不足),,https://movie.douban.com/subject/2275282/,1995-11-05 00:00:00,"['Mimi Rogers', 'Bryan Brown', 'Christopher Burgar"
Drama,Sekkusu chekku: Daini no sei  ,7.2,20,http://www.imdb.com/title/tt0121728,40,6.7,72479,性别检查：第二性,(评价人数不足),,https://movie.douban.com/subject/3648580/,1968-06-01(日本),"['安田道代', '绪形拳', '小川真由美', '早川雄三', '日本']"
Drama,Joji no rirekisho  ,6.5,20,http://www.imdb.com/title/tt0291282,39,6.5,72642,情事的履历表,(评价人数不足),,https://movie.douban.com/subject/2999861/,1965-04,"['千草みどり', '三枝陽子', '三宅一', '日本', '若松孝二']"
Animation Short Comedy,The Wishgranter  ,7.5,24,http://www.imdb.com/title/tt6192248,94,7.5,72779,愿望管理人,(评价人数不足),,https://movie.douban.com/subject/26894625/,美国,"['Kal Athannassov', 'John McDonald', 'Echo Wu.', '"
Adult,La fessée ou Les mémoires de monsieur Léon maître-fesseur  ,6.4,76,http://www.imdb.com/title/tt0230209,73,6.9,73150,打屁股,(评价人数不足),,https://movie.douban.com/subject/5402120/,Antoine Fontaine,"['Massimo Del Arte', 'Ellen Earl', 'Liliane Lemieu"
Drama Romance,Jimunopedi ni midareru  ,5.9,35,http://www.imdb.com/title/tt5999588,909,5.5,73369,撩乱的裸舞曲,(评价人数不足),,https://movie.douban.com/subject/26872550/,2016-11-26(日本),"['板尾创路', '芦那堇', '岡村いずみ', '日本', '行定勋']"
Adventure Western,Broken Lance  ,7.0,2656,http://www.imdb.com/title/tt0046808,37,7.0,73440,断戈浴血记,(评价人数不足),,https://movie.douban.com/subject/1295226/,1954-09-25 00:00:00,"['斯宾塞·屈塞', '罗伯特·瓦格纳', '简·皮特斯', '理查德·威德马克', '凯蒂·乔拉杜"
Drama Family,Nil Battey Sannata  ,8.5,3091,http://www.imdb.com/title/tt5005684,25,8.5,73489,新同学,(评价人数不足),,https://movie.douban.com/subject/26630827/,2015-10-11(伦敦电影节),"['2016-04-22(印度)', '斯沃拉·波斯卡拉', '拉特纳·帕塔克', '潘卡·特里帕蒂"
Crime Drama Thriller,Shin joshû Sasori: 701-gô  ,6.5,95,http://www.imdb.com/title/tt0227489,29,6.1,73498,新女囚さそり７０１号,(评价人数不足),,https://movie.douban.com/subject/3750861/,1976-11-17 00:00:00,"['多岐川裕美', '夏夕介', '日本', '小平裕', '88分钟']"
Action Adventure,Ji qing mo te ren  ,3.7,9,http://www.imdb.com/title/tt0185421,38,4.2,73800,暗杀兵团,(评价人数不足),,https://movie.douban.com/subject/21803962/,汪永芳,"['刘少君', '黄南茜', '香港', '何志强', '暗杀兵团']"
,Poomwiitneun Geunyeo             ,9.2,6,http://www.imdb.com/title/tt6898288,1088,7.8,73945,有品位的她,(尚未上映),,https://movie.douban.com/subject/26870796/,金喜善,"['金宣儿', '沈亨倬', '李己雨', '韩国', '金允哲']"
Drama Thriller,Graffiante desiderio  ,4.8,172,http://www.imdb.com/title/tt0194926,42,6.3,74401,欲望交叉点,(评价人数不足),,https://movie.douban.com/subject/2132338/,1994-02-24 00:00:00,"['Vittoria Belvedere ...  Sonia', 'Ron Nummi ...  "
Crime Drama Romance,Call Me: The Rise and Fall of Heidi Fleiss  ,5.6,1088,http://www.imdb.com/title/tt0388976,45,5.6,74897,淫媒传奇,(评价人数不足),,https://movie.douban.com/subject/3242649/,2004-03-29 00:00:00,"['Jamie-Lynn Sigler', 'Saul Rubinek', 'Emmanuelle "
Animation Short Drama,Dans les eaux profondes  ,6.8,57,http://www.imdb.com/title/tt4357686,34,7.9,74920,深潜,(评价人数不足),,https://movie.douban.com/subject/26876315/,2015-06-11(法国),"['Fred Bianconi', 'Julian Casey', 'Miranda Handfor"
Adventure Drama Family,Swallows and Amazons  ,6.2,1369,http://www.imdb.com/title/tt1227183,186,6.6,75184,燕子号与亚马逊号,(尚未上映),,https://movie.douban.com/subject/3060625/,凯莉·麦克唐纳,"['安德鲁·斯科特', '拉菲·斯波', '哈里·恩菲尔德', '杰西卡·海因斯', '英国']"
Drama,Kamasutra Nights  ,5.9,82,http://www.imdb.com/title/tt0846033,32,3.9,75333,爱经之夜,(评价人数不足),,https://movie.douban.com/subject/5202459/,Sunny Malick,"['Zain Jamal', 'Eric Manning', 'Namitha', 'Tanit P"
Comedy,Feng kuang da ben zei  ,4.6,29,http://www.imdb.com/title/tt0895771,43,5.4,75850,疯狂大笨贼,(评价人数不足),,https://movie.douban.com/subject/2156298/,1974-08-03 00:00:00,"['陈萍', '碧蒂·杜芙', '梁兰诗', '香港', '吕奇']"
Drama,Howaito rirî  ,5.6,29,http://www.imdb.com/title/tt5961906,235,5.3,75903,白百合,(评价人数不足),,https://movie.douban.com/subject/26855690/,2016-11-26(日本),"['飞鸟凛', '山口香緖里', '日本', '中田秀夫', '80分钟']"
Short,Spunk  ,6.3,12,http://www.imdb.com/title/tt4792116,54,5.9,76424,精液,(评价人数不足),,https://movie.douban.com/subject/26497546/,2015-07-18(Outfest电影节),"['Alexi Carpentieri', '英国', '葡萄牙', '安东尼奥·达·席尔瓦', '"
Horror,Hontô wa eroi Gurimu dôwa: Reddo suwôdo  ,6.8,22,http://www.imdb.com/title/tt2435174,39,4.2,76464,红剑,(评价人数不足),,https://movie.douban.com/subject/20273838/,仁科百华,"['日本', '友松直之', '83分钟', '红剑', '剧情']"
Horror War,The Beast in Heat  ,3.4,1169,http://www.imdb.com/title/tt0076649,30,4.5,76550,纳粹疯狼,(评价人数不足),,https://movie.douban.com/subject/2237882/,1977-07-19 00:00:00,"['Macha Magall', 'Gino Turini', 'Edilio Kim', 'Xir"
Drama,La moglie di mio padre  ,5.7,81,http://www.imdb.com/title/tt0074909,49,5.2,76647,继母劳拉,(评价人数不足),,https://movie.douban.com/subject/3594952/,卡罗尔·贝克,"['阿道夫·赛利', 'Cesare Barro', '意大利', '安德烈·比安奇', '88分钟"
