index,电影名,评分,评价人数,链接,时间,演员,imdb_link
4426,银魂第二季延长篇,9.6,15295.0,https://movie.douban.com/subject/11615886/,2012-10-04(日本),"['杉田智和', '钉宫理惠', '阪口大助', '石田彰', '中井和哉']",http://www.imdb.com/title/tt5432824
4427,锅匠，裁缝，士兵，间谍,7.9,69429.0,https://movie.douban.com/subject/3338851/,2011-09-16(英国),"['加里·奥德曼', '科林·费尔斯', '汤姆·哈迪', '约翰·赫特', '托比·琼斯']",http://www.imdb.com/title/tt1340800
4428,锅盖头,7.4,17131.0,https://movie.douban.com/subject/1424218/,2005-11-04(美国),"['杰克·吉伦哈尔', '杰米·福克斯', '彼得·萨斯加德', '卢卡斯·布莱克', '布莱恩·格",http://www.imdb.com/title/tt0418763
4429,锈与骨,7.6,15775.0,https://movie.douban.com/subject/6843843/,2012-05-17(法国),"['马提亚斯·修奈尔 ', '玛丽昂·歌迪亚', '伯利·兰内尔', 'Armand Verdure",http://www.imdb.com/title/tt2053425
4430,锡铁小兵,7.1,11534.0,https://movie.douban.com/subject/1302802/,1988-08-02(美国),"['美国', 'www.pixar.com/shorts/tt/index.html', '约翰·拉",http://www.imdb.com/title/tt0096273
4431,锦绣未央,4.9,20456.0,https://movie.douban.com/subject/26344999/,2016-11-11(中国大陆),"['唐嫣', '罗晋', '吴建豪', '毛晓彤', '李心艾']",
4432,锦绣良缘,7.6,14506.0,https://movie.douban.com/subject/2156718/,2001-01-15(香港),"['林文龙', '文颂娴', '郑中基', '郭少芸', '梅小惠']",
4433,锦衣卫,5.9,97429.0,https://movie.douban.com/subject/3754946/,2010-02-03(中国大陆),"['甄子丹', '赵薇', '吴尊', '徐子珊', '戚玉武']",http://www.imdb.com/title/tt1442571
4434,镜花缘,8.9,13594.0,https://movie.douban.com/subject/1888063/,中国大陆,"['胡兆洪', '邹勤', '19分钟', '动画', '奇幻']",
4435,长城,4.9,139693.0,https://movie.douban.com/subject/6982558/,2016-12-16(中国大陆),"['2017-02-17(美国)', '马特·达蒙', '景甜', '佩德罗·帕斯卡', '刘德华'",http://www.imdb.com/title/tt2034800
4436,长大成人,7.3,18320.0,https://movie.douban.com/subject/3563200/,2010-06-25 00:00:00,"['亚当·桑德勒', '萨尔玛·海耶克', '克里斯·洛克', '史蒂夫·布西密', '玛丽亚·贝罗",http://www.imdb.com/title/tt1375670
4437,长恨歌,6.0,16453.0,https://movie.douban.com/subject/1422889/,2005-09-29(香港),"['郑秀文', '梁家辉', '胡军', '吴彦祖', '苏岩']",http://www.imdb.com/title/tt0475263
4438,长江七号,6.3,156119.0,https://movie.douban.com/subject/1961963/,2008-01-30(中国大陆),"['2008-01-31(香港)', '周星驰', '徐娇', '张雨绮', '林子聪']",http://www.imdb.com/title/tt0940709
4439,长江图,6.8,15450.0,https://movie.douban.com/subject/7062596/,2016-02-15(柏林电影节),"['2016-09-09(中国大陆)', '秦昊', '辛芷蕾', '邬立朋', '江化霖']",http://www.imdb.com/title/tt5470448
4440,门徒,7.5,115261.0,https://movie.douban.com/subject/1890784/,2007-02-13(中国大陆/香港),"['刘德华', '吴彦祖', '古天乐', '张静初', '袁咏仪']",http://www.imdb.com/title/tt0841150
4441,闪灵,8.0,110208.0,https://movie.douban.com/subject/1292225/,1980-05-23(美国),"['杰克·尼科尔森', '谢莉·杜瓦尔', '丹尼·劳埃德', '英国', '美国']",http://www.imdb.com/title/tt0081505
4442,闪电侠第一季,7.5,13119.0,https://movie.douban.com/subject/24883222/,2014-10-07(美国),"['格兰特·古斯汀', '坎迪斯·帕顿', '里克·考斯奈特', '丹妮尔·帕娜贝克', '卡洛斯·",http://www.imdb.com/title/tt3107288
4443,闪电狗,7.3,71313.0,https://movie.douban.com/subject/1793912/,2008-11-21(美国),"['约翰·特拉沃尔塔', '麦莉·赛勒斯', 'Susie Essman', '马克·沃尔顿', '",http://www.imdb.com/title/tt0397892
4444,闪闪的红星,7.5,16525.0,https://movie.douban.com/subject/1461985/,祝新运,"['刘江', '刘继忠', '高保成', '中国大陆', '李俊']",http://www.imdb.com/title/tt1809343
4445,问题餐厅,8.8,22750.0,https://movie.douban.com/subject/26266666/,2015-01-15(日本),"['真木阳子', '东出昌大', '二阶堂富美', '高畑充希', '菅田将晖']",http://www.imdb.com/title/tt4219392
4446,闯入者,7.6,35161.0,https://movie.douban.com/subject/20514902/,2014-09-04(威尼斯电影节),"['2015-04-30(中国大陆)', '吕中', '冯远征', '秦海璐', '秦昊']",http://www.imdb.com/title/tt3890278
4447,闯关东,8.8,22226.0,https://movie.douban.com/subject/2373267/,2008-01-02(中国大陆),"['李幼斌', '萨日娜', '宋佳', '牛莉', '马恩然']",http://www.imdb.com/title/tt1368471
4448,闰年,7.7,62405.0,https://movie.douban.com/subject/3036464/,2010-01-06(纽约首映),"['2010-01-08(美国)', '艾米·亚当斯', '马修·古迪', '亚当·斯科特', '美",http://www.imdb.com/title/tt1216492
4449,闲人马大姐,7.2,10294.0,https://movie.douban.com/subject/2568018/,2000-08-01(中国大陆),"['蔡明', '李建华', '虞梦', '吕小品', '刘金山']",
4450,间谍之桥,8.0,46982.0,https://movie.douban.com/subject/25908051/,2015-10-16(美国),"['汤姆·汉克斯', '马克·里朗斯', '斯科特· 谢泼德', '艾米·莱安', '塞巴斯蒂安·科",http://www.imdb.com/title/tt3682448
4451,闺蜜,5.5,69735.0,https://movie.douban.com/subject/25777330/,2014-07-30(中国大陆),"['陈意涵', '薛凯琪', '杨子姗', '余文乐', '钟汉良']",http://www.imdb.com/title/tt4074114
4452,闻香识女人,8.9,286250.0,https://movie.douban.com/subject/1298624/,1992-12-23(美国),"['阿尔·帕西诺', '克里斯·奥唐纳', '詹姆斯·瑞布霍恩', '加布里埃尔·安瓦尔', '菲利",http://www.imdb.com/title/tt0105323
4453,阅后即焚,7.0,55118.0,https://movie.douban.com/subject/2054933/,2008-08-27(威尼斯电影节),"['2008-09-12(美国)', '乔治·克鲁尼', '约翰·马尔科维奇', '蒂尔达·斯文顿'",http://www.imdb.com/title/tt0887883
4454,阮玲玉,8.4,40516.0,https://movie.douban.com/subject/1293414/,1991-11-29(台湾),"['1992-02-20(香港)', '张曼玉', '吴启华', '刘嘉玲', '梁家辉']",http://www.imdb.com/title/tt0102816
4455,防弹武僧,5.2,14967.0,https://movie.douban.com/subject/1303693/,2003-04-16 00:00:00,"['周润发', '西恩·威廉·斯科特', '杰米·金', 'Marcus Jean Pirae', ",http://www.imdb.com/title/tt0245803
4456,阳光下的罪恶,8.3,11007.0,https://movie.douban.com/subject/1300266/,1982-02-12 00:00:00,"['彼得·乌斯蒂诺夫', '玛吉·史密斯', '科林·布莱克利', '黛安娜·里格', '丹尼斯·奎",http://www.imdb.com/title/tt0083908
4457,阳光姐妹淘,8.8,237427.0,https://movie.douban.com/subject/4917726/,2011-05-04(韩国),"['沈恩京', '闵孝琳', '姜素拉', '南宝拉', '陈熙京']",http://www.imdb.com/title/tt1937339
4458,阳光小美女,8.2,143959.0,https://movie.douban.com/subject/1777612/,2006-08-18(美国),"['阿比盖尔·布蕾斯琳', '托妮·科莱特', '格雷戈·金尼尔', '保罗·达诺', '史蒂夫·卡",http://www.imdb.com/title/tt0449059
4459,阳光清洗,7.6,16740.0,https://movie.douban.com/subject/2230905/,2009-03-27(美国),"['艾米·亚当斯', '艾米莉·布朗特', '艾伦·阿金', '杰森·斯佩瓦克', '史蒂夫·茨恩'",http://www.imdb.com/title/tt0862846
4460,阳光灿烂的日子,8.7,239522.0,https://movie.douban.com/subject/1291875/,1994-09-09(威尼斯电影节),"['1995-06-28(香港)', '1995-08-21(中国大陆)', '夏雨', '宁静',",http://www.imdb.com/title/tt0111786
4461,阴阳师,7.7,20031.0,https://movie.douban.com/subject/1303917/,2001-10-06(日本),"['野村万斋', '伊藤英明', '今井绘理子', '小泉今日子', '真田广之']",http://www.imdb.com/title/tt0355857
4462,阴阳师2,7.6,11505.0,https://movie.douban.com/subject/1308379/,2003-10-04 00:00:00,"['野村万斋', '深田恭子', '中井贵一', '伊藤英明', '市原隼人']",http://www.imdb.com/title/tt0383543
4463,阴齿,5.8,20511.0,https://movie.douban.com/subject/1962823/,2007-01-19(圣丹斯电影节),"['杰丝·威克斯勒', '哈尔·阿普尔曼', '乔什·帕斯', '林尼·冯·多伦', '美国']",
4464,阿修罗,8.0,10877.0,https://movie.douban.com/subject/10746430/,2012-06-18(上海电影节),"['2012-09-29(日本)', '野泽雅子', '北大路欣也', '林原惠美', 'Kinya",http://www.imdb.com/title/tt2328505
4465,阿凡提的故事之卖树荫,8.7,16610.0,https://movie.douban.com/subject/1428580/,程之,"['邱岳峰', '毕克', '中国大陆', '曲建方', '25分钟']",
4466,阿凡提的故事之种金子,8.8,18833.0,https://movie.douban.com/subject/1917638/,毕克,"['中国大陆', '靳夕', '刘惠仪', '31分钟', '动画']",
4467,阿凡达,8.6,479238.0,https://movie.douban.com/subject/1652587/,2009-12-18(美国),"['2010-01-04(中国大陆)', '萨姆·沃辛顿', '佐伊·索尔达娜', '西格妮·韦弗'",http://www.imdb.com/title/tt0499549
4468,阿司匹林,7.2,14655.0,https://movie.douban.com/subject/1464548/,2006-02-08(中国大陆),"['曹俊', '李娟', '梅婷', '宋宁', '潘石屹']",http://www.imdb.com/title/tt1522813
4469,阿呆与阿瓜,7.2,25360.0,https://movie.douban.com/subject/1296454/,1994-12-16(美国),"['金·凯瑞', '杰夫·丹尼尔斯', '罗伦·荷莉', '迈克·斯塔尔', '凯伦·达菲']",http://www.imdb.com/title/tt0109686
4470,阿基拉,8.3,16735.0,https://movie.douban.com/subject/1302770/,1988-07-16(日本),"['岩田光央', '佐佐木望', '小山茉美', '玄田哲章', '北村弘一']",http://www.imdb.com/title/tt0094625
4471,阿基拉和拼字大赛,7.7,10709.0,https://movie.douban.com/subject/1477506/,2006-04-28 00:00:00,"['柯柯·帕尔莫', '劳伦斯·菲什伯恩', '柯蒂斯·阿姆斯壮', '安吉拉·贝塞特', '美国'",http://www.imdb.com/title/tt0437800
4472,阿基里斯与龟,8.2,13323.0,https://movie.douban.com/subject/3039187/,2008-09-20 00:00:00,"['北野武', '樋口可南子', '柳忧怜', '吉冈澪皇', '麻生久美子']",http://www.imdb.com/title/tt1217243
4473,阿尔菲,6.9,10742.0,https://movie.douban.com/subject/1309083/,2004-10-22(英国),"['裘德·洛', '玛丽莎·托梅', '西耶娜·米勒', '苏珊·萨兰登', '简·科拉克斯基']",http://www.imdb.com/title/tt0375173
4474,阿拉丁,8.0,34033.0,https://movie.douban.com/subject/1299513/,1992-11-25 00:00:00,"['斯科特·维内尔', '罗宾·威廉姆斯', 'Linda Larkin', '美国', '罗恩·克",http://www.imdb.com/title/tt0103639
4475,阿拉伯的劳伦斯,8.6,20166.0,https://movie.douban.com/subject/1292349/,1962-12-10(英国),"['彼得·奥图尔', '亚利克·基尼斯', '安东尼·奎恩', '杰克·霍金斯', '奥马尔·沙里夫",http://www.imdb.com/title/tt0056172
4476,阿拉蕾,9.0,16910.0,https://movie.douban.com/subject/1453575/,1997-11-26(日本),"['江守彻', '古谷彻', '堀川亮', '日本', '山内重保']",http://www.imdb.com/title/tt0157222
4477,阿波罗13号,7.9,17780.0,https://movie.douban.com/subject/1293785/,1995-06-30 00:00:00,"['汤姆·汉克斯', '比尔·帕克斯顿', '凯文·贝肯', '艾德·哈里斯', '加里·西尼斯']",http://www.imdb.com/title/tt0112384
4478,阿甘正传,9.4,633630.0,https://movie.douban.com/subject/1292720/,1994-06-23(洛杉矶首映),"['1994-07-06(美国)', '汤姆·汉克斯', '罗宾·怀特', '加里·西尼斯', '麦",http://www.imdb.com/title/tt0109830
4479,阿童木,6.8,38040.0,https://movie.douban.com/subject/1917074/,2009-10-05(日本首映),"['2009-10-08(香港)', '2009-10-23(中国大陆/美国)', '弗莱迪·海默'",http://www.imdb.com/title/tt0375568
4480,阿育王,7.7,10503.0,https://movie.douban.com/subject/1302457/,2001-09-13(加拿大),"['沙鲁克·汗', '卡琳娜·卡普尔', '丹尼·邓宗帕', '拉胡尔.戴夫', '瑞莎塔·布哈特'",http://www.imdb.com/title/tt0249371
4481,阿虎,6.7,12957.0,https://movie.douban.com/subject/1301876/,2000-12-21(香港),"['刘德华', '常盘贵子', 'Intira Jaroenpura', '陈荣宗', '潘源良']",http://www.imdb.com/title/tt0277558
4482,阿郎的故事,8.5,54222.0,https://movie.douban.com/subject/1293315/,1989-03-16(香港),"['1991-04-20(日本)', '周润发', '张艾嘉', '黄坤玄', '吴孟达']",http://www.imdb.com/title/tt0098694
4483,阿飞正传,8.5,150978.0,https://movie.douban.com/subject/1305690/,1990-12-15(香港),"['张国荣', '张曼玉', '刘嘉玲', '刘德华', '张学友']",http://www.imdb.com/title/tt0101258
4484,阿黛尔的生活,8.3,85969.0,https://movie.douban.com/subject/10535568/,2013-05-23(戛纳电影节),"['2013-10-09(法国/比利时)', '阿黛尔·艾克萨勒霍布洛斯', '蕾雅·赛杜', '沙",http://www.imdb.com/title/tt2278871
4485,阿黛拉的非凡冒险,6.8,58012.0,https://movie.douban.com/subject/3628370/,2010-04-14(法国),"['2010-08-02(中国大陆)', '露易丝·布尔昆', '马修·阿马立克', '吉尔·勒卢什",http://www.imdb.com/title/tt1179025
4486,陀地驱魔人,6.4,19397.0,https://movie.douban.com/subject/26341750/,2015-11-26(香港),"['张家辉', '郭采洁', '张继聪', '蔡思贝', '吴启华']",http://www.imdb.com/title/tt5157030
4487,陀枪师姐,8.3,29500.0,https://movie.douban.com/subject/2190934/,1998-07-06 00:00:00,"['关咏荷', '滕丽名', '欧阳震华', '魏骏杰', '蒙嘉慧']",
4488,陀枪师姐2,7.8,17822.0,https://movie.douban.com/subject/2190935/,2000-09-08(香港),"['关咏荷', '欧阳震华', '魏骏杰', '滕丽名', '朱咪咪']",
4489,陀枪师姐3,7.7,15711.0,https://movie.douban.com/subject/2190963/,2001-07-09(香港),"['欧阳震华', '蔡少芬', '滕丽名', '魏骏杰', '夏雨']",
4490,附注：我爱你,8.1,105738.0,https://movie.douban.com/subject/1920796/,2007-12-20(荷兰),"['2007-12-21(美国)', '希拉里·斯万克', '杰拉德·巴特勒', '凯西·贝茨', ",http://www.imdb.com/title/tt0431308
4491,陆垚知马俐,5.3,41683.0,https://movie.douban.com/subject/25849006/,2016-07-15(中国大陆),"['包贝尔', '宋佳', '朱亚文', '焦俊艳', '郭京飞']",http://www.imdb.com/title/tt5562066
4492,险恶,6.4,10839.0,https://movie.douban.com/subject/6875615/,2012-10-12(美国),"['伊桑·霍克', '文森特·多诺费奥', '詹姆斯· 兰索恩', '弗雷德·多尔顿·托马斯', '",http://www.imdb.com/title/tt1922777
4493,陪安东尼度过漫长岁月,6.2,47319.0,https://movie.douban.com/subject/26269510/,2015-11-13(中国大陆),"['刘畅', '白百何', '唐艺昕', '白举纲', '金世佳']",http://www.imdb.com/title/tt4892682
4494,陷入纯情,8.2,13633.0,https://movie.douban.com/subject/26282488/,2015-04-03(韩国),"['郑京浩', '金素妍', '尹贤敏', '晋久', '韩国']",http://www.imdb.com/title/tt4274682
4495,隋朝来客,4.6,20247.0,https://movie.douban.com/subject/3737283/,2009-11-06(中国大陆),"['李彧', '涂松岩', '邓家佳', '王子文', '李耕']",
4496,随波逐流,7.2,45718.0,https://movie.douban.com/subject/4196227/,2011-02-08(纽约首映),"['2011-02-11(美国)', '亚当·桑德勒', '詹妮弗·安妮斯顿', '妮可·基德曼',",http://www.imdb.com/title/tt1564367
4497,隐婚男女,5.7,44676.0,https://movie.douban.com/subject/5294324/,2011-04-08(中国大陆),"['陈奕迅', '刘若英', '白冰', '庾澄庆', '林依轮']",http://www.imdb.com/title/tt1887955
4498,隐秘而伟大,7.7,91921.0,https://movie.douban.com/subject/6057942/,2013-06-05(韩国),"['金秀贤', '李玹雨', '朴基雄', '李彩英', '孙贤周']",http://www.imdb.com/title/tt2967578
4499,隔绝,6.5,13557.0,https://movie.douban.com/subject/4846693/,2012-01-13(美国),"['劳伦·日尔曼', '迈克尔·比恩', 'Milo Ventimiglia', '考特尼·万斯',",http://www.imdb.com/title/tt1535616
4500,隧道,7.6,57122.0,https://movie.douban.com/subject/26410594/,2016-08-10(韩国),"['河正宇', '吴达洙', '裴斗娜', '南志铉', '韩国']",http://www.imdb.com/title/tt5910280
4501,难以忽视的真相,8.7,21824.0,https://movie.douban.com/subject/1474405/,2006-01-24(圣丹斯电影节),"['2006-06-30(美国)', '阿尔·戈尔', '比利·维斯特', '美国', '戴维斯·古",http://www.imdb.com/title/tt0497116
4502,雀圣,5.8,10309.0,https://movie.douban.com/subject/1410822/,2005-06-03(香港),"['元华', '元秋', '郭晋安', '王晶', '傅颖']",http://www.imdb.com/title/tt0468771
4503,雀圣2：自摸天后,5.9,12330.0,https://movie.douban.com/subject/1444595/,2005-11(香港),"['应采儿', '尹子维', '李茏怡', '森美', '王天林']",http://www.imdb.com/title/tt0489501
4504,集结号,7.8,104641.0,https://movie.douban.com/subject/1907464/,2007-12-20(中国大陆),"['张涵予', '胡军', '王宝强', '廖凡', '邓超']",http://www.imdb.com/title/tt0881200
4505,雇佣人生,9.1,49497.0,https://movie.douban.com/subject/3823425/,2008-09-04(阿根廷),"['阿根廷', 'Santiago Grasso', '7分07秒', '雇佣人生', '剧情']",http://www.imdb.com/title/tt1247184
4506,雌雄大盗,8.3,19748.0,https://movie.douban.com/subject/1294584/,1967-08-13(美国),"['沃伦·比蒂', '费·唐纳薇', '迈克尔·波拉德', '吉恩·哈克曼', '埃斯特尔·帕森斯'",http://www.imdb.com/title/tt0061418
4507,雍正王朝,8.6,15911.0,https://movie.douban.com/subject/1830575/,1999-01-03(中国大陆),"['唐国强', '焦晃', '王绘春', '杜雨露', '徐敏']",http://www.imdb.com/title/tt0279520
4508,雏妓,6.4,23653.0,https://movie.douban.com/subject/25834945/,2014-11-21(香港点映),"['2015-03-05(香港)', '任达华', '蔡卓妍', '孙佳君', '柳俊江']",http://www.imdb.com/title/tt4510896
4509,雏菊,8.0,167146.0,https://movie.douban.com/subject/1433360/,2006-03-09(韩国),"['2006-04-30(中国大陆)', '全智贤', '郑雨盛', '李成宰', '姜大卫']",http://www.imdb.com/title/tt0468704
4510,雨中曲,8.9,79880.0,https://movie.douban.com/subject/1293460/,1952-04-11(美国),"['吉恩·凯利', '唐纳德·奥康纳', '黛比·雷诺斯', '赛德·查里斯', '简·哈根']",http://www.imdb.com/title/tt0045152
4511,雨之城,8.2,10946.0,https://movie.douban.com/subject/6018984/,2011-03-10(日本),"['日本', '石田祐康', '9分54秒', '雨之城', '动画']",http://www.imdb.com/title/tt3238202
4512,雨人,8.6,188220.0,https://movie.douban.com/subject/1291870/,1988-12-16(美国),"['达斯汀·霍夫曼', '汤姆·克鲁斯', '瓦莱莉·高利诺', '邦尼·亨特', '美国']",http://www.imdb.com/title/tt0095953
4513,雨果,7.6,123718.0,https://movie.douban.com/subject/2028677/,2011-11-23(美国),"['2012-05-31(中国大陆)', '阿萨·巴特菲尔德', '科洛·莫瑞兹', '本·金斯利'",http://www.imdb.com/title/tt0970179
