genres,name,rating,ratingCount,index,电影名,评分,评价人数,链接,时间,演员,imdb_link
Action Drama Fantasy,Dragon Wars: D-War (2007) ,3.6,"21,968",4809,龙之战,4.0,13247.0,https://movie.douban.com/subject/2009342/,2007-08-01(韩国),"['2008-05-13(中国大陆)', '杰森·贝尔', '阿曼达·布鲁克斯', '罗伯特·福斯特",http://www.imdb.com/title/tt0372873
Animation Adventure Family,Dragon Nest: Warriors' Dawn (2014) ,6.4,"2,410",4810,龙之谷：破晓奇兵,7.4,15675.0,https://movie.douban.com/subject/11443316/,2014-07-31(中国大陆),"['胡歌', '景甜', '徐娇', '夏梓桐', '沈达威']",http://www.imdb.com/title/tt2911342
Action Crime Drama,Enter the Dragon (1973) ,7.7,"81,511",4811,龙争虎斗,8.1,10021.0,https://movie.douban.com/subject/1293118/,1973-07-26 00:00:00,"['李小龙', '石坚', '茅瑛', '吉米·凯利', '乔宏']",http://www.imdb.com/title/tt0070034
Action Adventure Comedy,Lung hing foo dai (1986) ,7.1,"13,760",4812,龙兄虎弟,6.9,10226.0,https://movie.douban.com/subject/1299858/,1986-08-16(日本),"['1987-01-21(香港)', '成龙', '谭咏麟', '关之琳', '劳拉·福纳']",http://www.imdb.com/title/tt0091431
Comedy Romance,Lung Fung Dim (2010) ,5.6,91,4813,龙凤店,4.9,27437.0,https://movie.douban.com/subject/4735944/,2010-08-19(中国大陆),"['徐熙媛', '任贤齐', '霍思燕', '陈百祥', '罗家英']",http://www.imdb.com/title/tt1907717
Comedy Crime Romance,Lung fung dau (2004) ,6.2,748,4814,龙凤斗,6.7,42987.0,https://movie.douban.com/subject/1308838/,2004-10-14(香港),"['刘德华', '郑秀文', '吴嘉龙', '林家栋', '胡燕妮']",http://www.imdb.com/title/tt0415872
Comedy Drama Romance,Sabrina (1954) ,7.7,"47,708",4815,龙凤配,7.7,13097.0,https://movie.douban.com/subject/1293868/,1954-09-09 00:00:00,"['亨弗莱·鲍嘉', '奥黛丽·赫本', '威廉·霍尔登', 'John Williams', '玛",http://www.imdb.com/title/tt0047437
Action Adventure Drama,Twister (1996) ,6.3,"151,145",4816,龙卷风,7.2,19034.0,https://movie.douban.com/subject/1292454/,1996-05-10 00:00:00,"['海伦·亨特', '比尔·帕克斯顿', '加利·艾尔维斯', '杰米·格尔兹', '菲利普·塞默·",http://www.imdb.com/title/tt0117998
Action Adventure Comedy,Dragon from Shaolin (1996) ,5.4,144,4817,龙在少林,6.7,10454.0,https://movie.douban.com/subject/1419904/,1996-03-14(香港),"['释小龙', '元彪', '郝劭文', '徐若瑄', '徐锦江']",http://www.imdb.com/title/tt0116135
Drama,Doragon-zakura             ,7.6,390,4818,龙樱,8.6,56649.0,https://movie.douban.com/subject/1915312/,2005-07-08(日本),"['阿部宽', '长谷川京子', '斋藤洋介', '山下智久', '长泽雅美']",http://www.imdb.com/title/tt0873992
Animation Family Fantasy,My Neighbor Totoro (1988) ,8.2,"195,292",4819,龙猫,9.1,376362.0,https://movie.douban.com/subject/1291560/,1988-04-16(日本),"['日高法子', '坂本千夏', '岛本须美', '北林谷荣', '高木均']",http://www.imdb.com/title/tt0096283
Comedy,Long de chuan ren (1991) ,6.4,704,4820,龙的传人,6.9,23574.0,https://movie.douban.com/subject/1306057/,1991-03-07(香港),"['周星驰', '梁家仁', '毛舜筠', '元华', '李海生']",http://www.imdb.com/title/tt0100047
Crime Drama Mystery,The Girl with the Dragon Tattoo (2011) ,7.8,"351,523",4821,龙纹身的女孩,8.0,142874.0,https://movie.douban.com/subject/4206357/,2011-12-20(美国),"['丹尼尔·克雷格', '鲁妮·玛拉', '斯特兰·斯卡斯加德', '罗宾·怀特', '克里斯托弗·",http://www.imdb.com/title/tt1568346
Action Comedy Crime,21 Jump Street (2012) ,7.2,"436,378",4822,龙虎少年队,6.8,24150.0,https://movie.douban.com/subject/3072889/,2012-03-16(美国),"['乔纳·希尔', '查宁·塔图姆', '约翰尼·西蒙斯', '戴夫·弗兰科', '罗伯·里格尔']",http://www.imdb.com/title/tt1232829
Action Comedy Crime,22 Jump Street (2014) ,7.1,"283,932",4823,龙虎少年队2,6.8,17917.0,https://movie.douban.com/subject/10546666/,2014-06-13(美国),"['乔纳·希尔', '查宁·塔图姆', '彼得·斯特曼', '怀亚特·罗素', '艾波·斯蒂文斯']",http://www.imdb.com/title/tt2294449
Action Drama,Lung Fu Moon (2006) ,6.3,"5,624",4824,龙虎门,5.7,43957.0,https://movie.douban.com/subject/1478926/,2006-07-28(中国大陆/香港),"['甄子丹', '谢霆锋', '余文乐', '董洁', '李小冉']",http://www.imdb.com/title/tt0482930
Comedy Drama Romance,The Lobster (2015) ,7.1,"125,927",4825,龙虾,7.5,48389.0,https://movie.douban.com/subject/20514947/,2015-05-15(戛纳电影节),"['2015-10-16(爱尔兰/英国)', '2015-10-22(希腊/荷兰)', '科林·法瑞",http://www.imdb.com/title/tt3464902
Action Adventure,Long men fei jia (2011) ,6.0,"6,762",4827,龙门飞甲,6.7,165717.0,https://movie.douban.com/subject/4896304/,2011-12-15(中国大陆),"['李连杰', '周迅', '陈坤', '李宇春', '桂纶镁']",http://www.imdb.com/title/tt1686784
Action Adventure Family,Eragon (2006) ,5.1,"111,514",4828,龙骑士,5.7,16960.0,https://movie.douban.com/subject/1433678/,2006-12-15(美国),"['2007-04-06(中国大陆)', '爱德华·斯皮伊尔斯', '杰瑞米·艾恩斯', '西耶娜·",http://www.imdb.com/title/tt0449010
Comedy Crime Drama,11:14 (2003) ,7.2,"39,607",4836,11:14:00,7.6,22721.0,https://movie.douban.com/subject/1394825/,2003-05-16(戛纳电影节),"['亨利·托马斯', '布莱克·赫伦', '芭芭拉·赫希', '克拉克·格雷格', '希拉里·斯万克",http://www.imdb.com/title/tt0331811
Drama History,San guo yan yi             ,8.6,403,4888,三国演义,9.2,35683.0,https://movie.douban.com/subject/1830528/,1994-10-23(中国大陆),"['唐国强', '孙彦军', '鲍国安', '李靖飞', '陆树铭']",http://www.imdb.com/title/tt0108914
Animation,Akuma Shima no prince: Mittsu-me ga tooru (1985) ,7.6,13,4893,三眼神童,8.3,10160.0,https://movie.douban.com/subject/1860582/,1985-08-25 00:00:00,"['岸野一彦', '松井菜樱子', '石田彰', '绪方贤一', '藤田淑子']",http://www.imdb.com/title/tt0791100
Crime Drama Mystery,Murder on the Orient Express (1974) ,7.3,"39,476",4916,东方快车谋杀案,8.3,29822.0,https://movie.douban.com/subject/1292699/,1974-11-24 00:00:00,"['阿尔伯特·芬尼', '劳伦·白考尔', '马丁·鲍尔萨姆', '英格丽·褒曼', '杰奎琳·比塞",http://www.imdb.com/title/tt0071877
Drama,Qin ai de (2014) ,7.7,"1,477",4952,亲爱的,8.3,230578.0,https://movie.douban.com/subject/25798222/,2014-08-28(威尼斯电影节),"['2014-09-25(中国大陆)', '2015-01-22(香港)', '赵薇', '黄渤',",http://www.imdb.com/title/tt3752930
Biography Drama Sport,Remember the Titans (2000) ,7.8,"170,022",5011,光辉岁月,8.6,13326.0,https://movie.douban.com/subject/1292943/,2000-09-29(美国),"['丹泽尔·华盛顿', '威尔·帕顿', '伍德·哈里斯', '瑞恩·赫斯特', '唐纳德·法森']",http://www.imdb.com/title/tt0210945
Action Crime Sci-Fi,Face/Off (1997) ,7.3,"298,995",5136,变脸,8.4,190826.0,https://movie.douban.com/subject/1292659/,1997-06-27(美国),"['约翰·特拉沃尔塔', '尼古拉斯·凯奇', '琼·艾伦', '亚历桑德罗·尼沃拉', '吉娜·格",http://www.imdb.com/title/tt0119094
Drama Romance,Wuthering Heights             ,7.7,"6,647",5172,呼啸山庄,7.6,10525.0,https://movie.douban.com/subject/3226150/,2009-08-30(英国),"['汤姆·哈迪', '夏洛特·莱利', '安德鲁·林肯', '莎拉·兰卡夏尔', '伯恩·戈曼']",http://www.imdb.com/title/tt1238834
Crime Drama,Goodfellas (1990) ,8.7,"790,208",5353,好家伙,8.3,48102.0,https://movie.douban.com/subject/1292268/,1990-09-19(美国),"['罗伯特·德尼罗', '雷·利奥塔', '乔·佩西', '洛南·布雷科', '保罗·索维诺']",http://www.imdb.com/title/tt0099685
Animation,Bao lian deng (1999) ,6.4,365,5377,宝莲灯,7.5,63572.0,https://movie.douban.com/subject/1299643/,1999-07-30(中国大陆),"['姜文', '徐帆', '宁静', '陈佩斯', '崔杰']",http://www.imdb.com/title/tt0262264
Adventure Drama History,Ben-Hur (1959) ,8.1,"175,798",5390,宾虚,8.5,17074.0,https://movie.douban.com/subject/1293150/,1959-11-18(美国),"['查尔登·海斯顿', '杰克·霍金斯', '哈雅·哈拉里特', '史蒂芬·博伊德', '休·格里夫",http://www.imdb.com/title/tt0052618
Animation Adventure Family,Peter Pan (1953) ,7.3,"96,685",5426,小飞侠,8.2,13282.0,https://movie.douban.com/subject/1296538/,1953-02-05 00:00:00,"['希瑟·安吉尔', '汤姆·康威', '汉斯·康拉德', '比尔·汤普森', '保罗·科林斯']",http://www.imdb.com/title/tt0046183
Crime Horror Thriller,Don't Breathe (2016) ,7.2,"129,256",5457,屏住呼吸,7.0,33360.0,https://movie.douban.com/subject/26704620/,2016-03-12(西南偏南电影节),"['2016-08-26(美国)', '史蒂芬·朗', '简·拉维', '迪兰·明奈特', '丹尼尔",http://www.imdb.com/title/tt4160708
Animation Crime Drama,Monster             ,8.7,"11,893",5534,怪物,9.2,12924.0,https://movie.douban.com/subject/1427980/,2004-04-06(日本),"['原康义', '矶部勉', '木内秀信', '小山茉美', '能登麻美子']",http://www.imdb.com/title/tt0434706
Comedy Crime,Ching sing (1991) ,6.6,610,5554,情圣,7.0,25962.0,https://movie.douban.com/subject/1307747/,1991-10-10(香港),"['周星驰', '毛舜筠', '恬妞', '叶子楣', '午马']",http://www.imdb.com/title/tt0102737
,,,,5597,我在故宫修文物,9.4,38332.0,https://movie.douban.com/subject/26703457/,2016-01-07(中国大陆),"['王津', '亓昊楠', '屈峰', '王五胜', '王有亮']",http://www.imdb.com/title/tt6793448
Animation Short,Tango (1981) ,7.8,"1,827",5642,探戈,8.7,11183.0,https://movie.douban.com/subject/1299863/,波兰,"['萨比格尼·瑞比克金斯基', '8分11秒', '探戈', '动画', '短片']",http://www.imdb.com/title/tt0084764
Action Crime Thriller,Broken Arrow (1996) ,6.0,"80,448",5664,断箭,7.2,31638.0,https://movie.douban.com/subject/1293317/,1996-02-09(美国),"['约翰·特拉沃尔塔', '克里斯蒂安·史莱特', '萨曼莎·玛西丝', '戴尔里·林多', '鲍勃",http://www.imdb.com/title/tt0115759
Action Crime Thriller,Xin Shang Hai tan (1996) ,6.7,561,5668,新上海滩,7.5,22401.0,https://movie.douban.com/subject/1293142/,1996-07-13 00:00:00,"['张国荣', '刘德华', '宁静', '李蕙敏', '吴兴国']",http://www.imdb.com/title/tt0117619
Action War,Most (1969) ,7.7,653,5807,桥,8.8,10662.0,https://movie.douban.com/subject/1305697/,1969-07-14(南斯拉夫),"['韦利米尔·巴塔·日沃伊诺维奇', 'Slobodan Perovic', '鲍里斯·德沃尔尼克'",http://www.imdb.com/title/tt0074921
Mystery Sci-Fi Thriller,Limitless (2011) ,7.4,"448,789",5862,永无止境,7.3,84815.0,https://movie.douban.com/subject/3041269/,2011-03-18(美国),"['2011-10-13(中国大陆)', '布莱德利·库珀', '艾比·考尼什', '罗伯特·德尼罗",http://www.imdb.com/title/tt1219289
Adventure Drama Sci-Fi,The Abyss (1989) ,7.6,"138,833",5920,深渊,8.1,14467.0,https://movie.douban.com/subject/1299560/,1989-08-09(美国),"['艾德·哈里斯', '玛丽·伊丽莎白·马斯特兰托尼奥', '迈克尔·比恩', '里奥·伯梅斯特',",http://www.imdb.com/title/tt0096754
Drama,"Uchiage hanabi, shita kara miruka? Yoko kara miruka? (2016) ",7.2,360,5947,烟花,8.1,12895.0,https://movie.douban.com/subject/1308685/,1995-08-12(日本),"['山崎裕太', '奥菜惠', '反田孝幸', '小桥贤儿', '麻木久仁子']",http://www.imdb.com/title/tt0217862
Action Drama War,Fury (2014) ,7.6,"336,243",5978,狂怒,7.8,88237.0,https://movie.douban.com/subject/23331914/,2014-10-17(美国),"['2014-11-21(中国大陆)', '布拉德·皮特', '希亚·拉博夫', '罗根·勒曼', ",http://www.imdb.com/title/tt2713180
Short Comedy Drama,The Red Balloon (1956) ,8.2,"13,380",6156,红气球,8.7,24931.0,https://movie.douban.com/subject/1326038/,1956-10-15 00:00:00,"['Pascal Lamorisse', 'Georges Sellier', 'Vladimir ",http://www.imdb.com/title/tt0048980
Action Adventure,Xi you ji             ,8.8,554,6358,西游记,9.4,67320.0,https://movie.douban.com/subject/2156663/,六小龄童,"['迟重瑞', '马德华', '汪粤', '徐少华', '闫怀礼']",http://www.imdb.com/title/tt1163129
Action Thriller,Beast Stalker (2008) ,6.9,"1,565",6378,证人,7.2,63342.0,https://movie.douban.com/subject/3312344/,2008-11-20(中国大陆),"['2008-11-27(香港)', '谢霆锋', '张静初', '张家辉', '苗圃']",http://www.imdb.com/title/tt1330525
Drama,Philadelphia (1993) ,7.7,"189,325",6397,费城故事,8.6,55936.0,https://movie.douban.com/subject/1293145/,1993-12-22(美国),"['汤姆·汉克斯', '丹泽尔·华盛顿', '安东尼奥·班德拉斯', '乔安娜·伍德沃德', 'Ro",http://www.imdb.com/title/tt0107818
Action Adventure Sci-Fi,X-Men Origins: Wolverine (2009) ,6.7,"392,922",6493,金刚狼,7.1,124158.0,https://movie.douban.com/subject/1792928/,2009-05-01(美国),"['2009-05-03(中国大陆)', '休·杰克曼', '列维·施瑞博尔', '瑞恩·雷诺兹',",http://www.imdb.com/title/tt0458525
Drama Comedy,Nan hing nan tai             ,8.2,32,6558,难兄难弟,8.8,10780.0,https://movie.douban.com/subject/1475579/,1997-06-23 00:00:00,"['吴镇宇', '罗嘉良', '张可颐', '宣萱', '林晓峰']",http://www.imdb.com/title/tt0445130
Horror,The Exorcist (1973) ,8.0,"300,621",6617,驱魔人,7.6,30001.0,https://movie.douban.com/subject/1293755/,1973-12-26 00:00:00,"['艾伦·伯斯汀', '马克斯·冯·叙多', '李·科布', '琳达·布莱尔', '杰森·米勒']",http://www.imdb.com/title/tt0070047
Action Crime,Hak gam (1997) ,6.4,463,6675,黑金,7.6,22504.0,https://movie.douban.com/subject/1292962/,1997-12-23(香港),"['刘德华', '梁家辉', '孙佳君', '吴辰君', '郭静纯']",http://www.imdb.com/title/tt0156588
Crime Drama Thriller,21 Grams (2003) ,7.7,"198,629",6706,21克,7.9,38246.0,https://movie.douban.com/subject/1308599/,2003-09-05(威尼斯电影节),"['西恩·潘', '娜奥米·沃茨', '本尼西奥·德尔·托罗', '夏洛特·甘斯布', '梅丽莎·里",http://www.imdb.com/title/tt0315733
Mystery,W no higeki             ,7.3,19,6750,W的悲剧,7.6,11151.0,https://movie.douban.com/subject/10508896/,2012-04-26(日本),"['武井咲', '桐谷健太', '松下由树', '福田沙纪', '刚力彩芽']",http://www.imdb.com/title/tt2261067
Action Drama Thriller,Jack Ryan: Shadow Recruit (2014) ,6.2,"104,487",6787,一触即发,5.7,25124.0,https://movie.douban.com/subject/3014957/,2014-01-15(菲律宾),"['2014-01-17(美国/中国大陆)', '克里斯·派恩', '凯文·科斯特纳', '肯尼思·",http://www.imdb.com/title/tt1205537
Action Crime Thriller,San ren xing (2016) ,6.0,"1,108",6807,三人行,6.0,60132.0,https://movie.douban.com/subject/26235349/,2016-06-24(中国大陆),"['2016-06-30(香港)', '赵薇', '古天乐', '钟汉良', '卢海鹏']",http://www.imdb.com/title/tt4379728
Action Thriller,Into the Storm (2014) ,5.8,"56,837",6832,不惧风暴,6.7,19628.0,https://movie.douban.com/subject/7065187/,2014-08-08(美国),"['2014-09-12(中国大陆)', '理查德·阿米蒂奇', '莎拉·韦恩·卡丽丝', '马特·",http://www.imdb.com/title/tt2106361
Crime Drama,Bad Education (2004) ,7.5,"47,774",6839,不良教育,8.2,21279.0,https://movie.douban.com/subject/1291878/,2004-09-16 00:00:00,"['盖尔·加西亚·贝纳尔', '费雷·马丁内兹', '丹尼尔·吉梅内斯·卡乔', '路易斯·奥马',",http://www.imdb.com/title/tt0275491
Crime Mystery Thriller,The Raven (2012) ,6.4,"75,792",6887,乌鸦,6.6,11943.0,https://movie.douban.com/subject/3914547/,2012-03-09(英国),"['2012-04-27(美国)', '约翰·库萨克', '爱丽丝·伊芙', '卢克·伊万斯', '",http://www.imdb.com/title/tt1486192
Mystery,Tantei gakuen Q             ,7.0,40,7001,侦探学园Q,7.5,11605.0,https://movie.douban.com/subject/2142538/,2007-07-03(日本),"['神木隆之介', '志田未来', '若叶克实', '山田凉介', '要润']",http://www.imdb.com/title/tt1063021
Biography Drama,Ng goh siu hai dik hau jeung (2015) ,7.4,524,7334,可爱的你,7.8,23165.0,https://movie.douban.com/subject/25870236/,2015-03-19(香港),"['2015-03-20(中国大陆)', '2015-04-02(台湾)', '杨千嬅', '古天乐",http://www.imdb.com/title/tt4319698
Drama,Soom (2007) ,7.0,"3,971",7393,呼吸,7.3,13116.0,https://movie.douban.com/subject/1940880/,2007-04-29(韩国),"['张震', '河正宇', '朴智娥', '金基德', 'Ji-a Park']",http://www.imdb.com/title/tt0901475
Adventure Drama Romance,On the Road (2012) ,6.1,"35,219",7485,在路上,7.0,20637.0,https://movie.douban.com/subject/1907465/,2012-05-23(法国),"['萨姆·赖利', '加内特·赫德兰', '克里斯汀·斯图尔特', '艾米·亚当斯', '汤姆·斯图",http://www.imdb.com/title/tt0337692
Action Crime Thriller,Fuk sau (2009) ,6.6,"5,449",7515,复仇,6.7,17437.0,https://movie.douban.com/subject/3302627/,2009-05-20(法国),"['2009-08-20(香港)', '约翰尼·哈里戴', '黄秋生', '林家栋', '林雪']",http://www.imdb.com/title/tt1329454
Comedy Drama,Daai cheung foo (2003) ,6.9,853,7536,大丈夫,7.5,28175.0,https://movie.douban.com/subject/1305179/,2003-09-11(香港),"['曾志伟', '陈小春', '杜汶泽', '贾宗超', '毛舜筠']",http://www.imdb.com/title/tt0380291
Comedy,Le Chef (2012) ,6.6,"13,583",7548,大厨,7.1,11325.0,https://movie.douban.com/subject/6731985/,2012-03-07(法国),"['让·雷诺', '迈克尔·扬', 'Raphaëlle Agogué', '朱利安·波义塞利尔',",http://www.imdb.com/title/tt1911553
Drama Mystery Thriller,Eyes Wide Shut (1999) ,7.3,"242,254",7557,大开眼戒,7.6,47610.0,https://movie.douban.com/subject/1300275/,1999-07-16(美国),"['1999-09-10(英国)', '汤姆·克鲁斯', '妮可·基德曼', 'Madison Eg",http://www.imdb.com/title/tt0120663
Action Crime Drama,Running Scared (2006) ,7.4,"90,646",7641,夺命枪火,7.8,15433.0,https://movie.douban.com/subject/1483239/,2006-02-24(美国),"['保罗·沃克', '卡梅隆·布莱特', '维拉·法米加', '查兹·帕尔明特瑞', '卡瑞尔·罗登",http://www.imdb.com/title/tt0404390
Horror,Gu dao jing hun (2011) ,3.2,235,7724,孤岛惊魂,3.2,29098.0,https://movie.douban.com/subject/5364987/,2011-07-08(中国大陆),"['陈小春', '杨幂', '叶山豪', '蔡淑臻', '黄又南']",http://www.imdb.com/title/tt1980198
Crime Thriller,A-i-deul... (2011) ,7.2,"1,530",7729,孩子们,7.4,13379.0,https://movie.douban.com/subject/4901684/,2011-02-17(韩国),"['朴勇宇', '柳承龙', '成东日', '朱进模', '成志娄']",http://www.imdb.com/title/tt1861982
Horror,Ghost Ship (2002) ,5.5,"79,758",7916,幽灵船,6.7,21517.0,https://movie.douban.com/subject/1296535/,2002-10-25(美国),"['加布里埃尔·伯恩', '朱丽安娜· 玛格丽丝', '朗·埃达德', '戴斯蒙德·哈灵顿', '艾",http://www.imdb.com/title/tt0288477
